Earthquake_Magnitude,Ocean_Depth,Proximity_to_Plate_Boundary,Seafloor_Displacement,Coastal_Population_Density,Wave_Energy,Distance_from_Epicenter,Tsunami
8.2759455088,127.8435580857,0.1336956544,9.418550407,776.2809857782,476.5337571148,338.3086167763,1
8.226807864,141.9635524282,0.2755667763,3.9895526986,730.7275762016,406.1265198102,464.7017419246,1
7.9096048181,123.7397445785,0.7385460534,1.5741510063,448.5008270892,213.106182824,152.245212177,1
9.4658937591,103.5610637524,0.7176761578,9.7895587358,439.4816042119,420.7360673811,217.2654816522,1
9.2390673436,43.4854803705,0.9476861771,2.9689453757,393.5984562828,402.4768936427,196.8775707827,1
8.7164227535,77.794555139,0.7423699371,3.0549812713,152.6121885132,219.9717589892,237.1543324342,1
7.8360401044,66.1236476553,0.3999830183,1.5165265932,624.9765233658,453.7373711885,75.8714564765,1
8.6956160268,106.4160966384,0.4193346804,7.3098782863,469.6583891419,301.854915191,3.6765222772,1
8.8834402283,105.9745482628,0.0384008773,4.3142509666,981.1286567125,268.2946250274,250.9727025659,1
9.3198603163,113.2440438625,0.5820701311,8.1802421321,877.9296398104,282.7552286949,237.5541824659,1
8.2721018713,145.6717982024,0.6971662543,1.7490075959,876.6636609817,292.2239763345,34.3769532112,1
8.5994345103,74.2313562668,0.8777494049,2.8359514325,843.818148543,323.0754764742,27.3051516067,1
9.4436906027,86.6399817334,0.2908768542,5.2246615779,872.0720051657,221.961249754,96.3381982434,1
7.7581424939,58.7217217907,0.780048087,5.2446372868,304.7334433242,166.4739998439,166.3647382552,1
9.3798487458,64.5934726367,0.988124076,5.3670741019,261.2475264611,456.4560367174,230.1776865674,1
8.919342687,147.8825058172,0.0501753503,1.8702510381,748.4110673165,212.7300013182,92.150698475,1
7.5787237596,22.8400725582,0.7744856031,2.2099008463,520.948554374,342.3587260718,214.1759002844,1
7.5542133047,121.8551953364,0.0105132245,7.8570090494,903.9740444093,273.1359684229,267.7712365489,1
8.4539667852,70.597120421,0.8874245354,9.045401596,402.2347281774,346.0279016059,463.4537810729,1
9.4241169979,86.1646752549,0.4528248053,3.5082488434,962.9846858714,157.1257217891,289.9147880239,1
8.065100535,56.2710777452,0.4049685874,9.9891364223,149.4696761558,331.4167272814,41.2860790176,1
7.80904166,77.1431824305,0.5104601313,3.3291316753,384.811417787,134.7868081024,151.6098919221,1
9.4331168788,142.8119596174,0.3348782901,6.1376854265,918.6358519999,102.4735290564,405.3417851688,1
9.3967391056,31.8723454634,0.161447686,9.6467167249,583.7861292763,105.6786537887,128.8159993818,1
8.3998873485,110.0781584332,0.7331603781,9.9587936163,358.7600794454,315.2880407474,266.6617739298,1
8.3112905189,41.9910461995,0.9774565632,8.67985468,548.4997254648,341.2981690736,113.6305267798,1
8.5875741408,110.3461173058,0.5151670284,9.9125665353,650.207490623,248.3894850369,386.0760138079,1
7.8409250232,69.9870557818,0.3469589504,4.886263856,803.6018433359,293.6692128654,397.007225133,1
8.6529778063,64.4690265055,0.8099787437,3.144607035,301.9446818198,301.8011696219,130.424622981,1
7.5181740699,104.2786785488,0.5110938215,5.0096603304,970.2716631565,328.4796735852,431.7157888947,1
7.7789004724,93.9968402068,0.8679796267,6.2479518155,746.2127603143,248.8174271249,46.2247585185,1
8.4158005903,71.2823208091,0.8670601824,3.1959577212,970.0608047816,483.2552479218,123.8158215357,1
8.196103911,136.4222463136,0.9666222209,4.9909519255,388.8973410768,310.4376053006,343.8846031829,1
8.0469490307,115.7415127005,0.0516573571,1.4436504349,447.658934631,241.3892768243,157.8166076836,1
8.4820395253,61.6953657005,0.1922579185,3.7852259418,977.4138455292,264.4453667979,222.3563884292,1
8.6530899799,147.8342998939,0.2416012764,7.1315389948,744.3862241876,342.9297667172,44.2891698183,1
8.8537445517,28.3323124347,0.5961426495,7.656230595,289.872901558,436.6488030171,15.1769027665,1
9.1876257273,79.8427765836,0.2175879399,2.2040033049,957.9764508241,129.0662350325,99.546709968,1
8.1956446949,100.6305303649,0.5448010853,2.1307914317,360.7551853644,195.5007084344,106.7714272452,1
8.322288673,111.5240888369,0.2174529322,4.3001099173,451.825684157,490.5826117742,477.3331784395,1
9.1002751655,51.4156597065,0.0680373141,3.8521372395,340.1150944904,302.3703200586,388.8639550339,1
9.2166458778,129.8323311034,0.3596755612,7.1851090911,381.5507777718,124.3622172941,350.7826328015,1
7.5196551051,73.1937363696,0.3293792693,7.2403978467,789.6209254843,221.6378543885,405.8135072224,1
8.087833521,78.0224267983,0.727018527,7.236282063,988.631625081,190.0644096864,331.1589567698,1
8.7193638166,138.9627990837,0.1563621416,7.7661834723,611.4417546419,209.8663479152,237.2174570736,1
8.1675531941,95.3107423625,0.8890006108,6.1237448597,668.5501764939,307.4991388459,25.5827532227,1
7.9657171138,83.9602248262,0.3102352837,2.6358723799,553.7195577266,229.1239173791,129.0538215867,1
8.4279708349,37.3269535507,0.9277457331,8.8093188813,736.8585271665,142.4855310354,387.9386272348,1
9.1159146562,119.8094003029,0.1139658871,6.7951716136,850.8923161745,330.9413604879,323.203687614,1
8.4167269589,88.7319515849,0.0343768584,6.7506671978,173.302491602,274.0058377361,146.3275488337,1
8.5908559004,37.344123618,0.691643402,8.1551038324,247.0190047688,141.7252349408,72.7577413937,1
9.2542551238,88.6646040283,0.467260996,1.9604063719,684.6004060813,447.199836758,414.0929346617,1
8.752109418,29.7862331647,0.1123970272,1.443780884,331.7312948432,154.2645868642,130.0240201262,1
8.2701161114,142.5877619292,0.6103760598,8.5147640711,739.3163506411,145.0012522107,367.960203187,1
8.0501977631,103.0840201093,0.3409619736,9.9790503694,337.1963315471,211.6521883097,465.3361277812,1
7.5492888093,110.5695684235,0.7253263907,8.5274071967,976.9953795746,490.2407676627,32.6383787832,1
9.1436786455,104.0202913755,0.6473421344,2.1551493395,685.1684498011,492.9930322405,455.9092847697,1
8.3782613216,25.1932365272,0.36229349,8.4375128044,731.3491913187,283.7374622376,27.5507675794,1
8.3537894556,80.9732421633,0.9285555329,6.7697749322,380.4876249892,310.1273057803,33.0276539111,1
9.4451364713,66.807787251,0.4778673549,4.1975557681,714.2605571046,364.8928633318,357.6611552646,1
8.0362864592,61.0369025513,0.1252512311,6.8995897466,135.8174146021,339.0729342094,434.8479424258,1
9.2816642966,78.3749088481,0.4593036882,1.6927226471,703.6885228987,428.5037681491,122.3275273024,1
8.3426017633,129.0491137795,0.8771204677,3.1886198224,595.5135710872,176.9972602543,50.9393820698,1
9.3222410028,126.6659755502,0.7600349018,1.4388968693,859.3559134392,275.2176303622,171.1975616479,1
8.5929527221,31.8759215541,0.7566465494,6.241915692,267.9310871859,175.2928799076,92.1243257863,1
7.6140047751,96.4137984183,0.8403481776,1.1574839259,144.1041804741,329.1081106748,409.747842693,1
8.1534777811,65.449871845,0.5963464975,3.4679160021,123.9475294699,394.0914072406,312.8249564707,1
8.6615119981,116.4189367689,0.6752308376,2.8529378936,417.232942249,150.4440566715,64.9285067089,1
8.8523914927,131.6180139077,0.9627325839,6.6551240579,265.6911910249,142.2601381796,406.4254857684,1
8.6575129527,100.3770527318,0.7814620888,7.3294950496,851.0124275705,122.485562184,373.7603183733,1
9.2017055146,57.1975555196,0.640447274,3.8274585745,962.1739598342,113.3694289742,289.8964219165,1
7.8330070941,112.588626673,0.1758902834,3.1184493571,544.9337299412,465.9339799988,105.857186074,1
7.7884800422,118.666988141,0.5006195323,9.2060660114,231.9531014439,358.3711572092,116.4395730759,1
7.8135208573,108.8458239704,0.5936846199,7.7934471253,378.5163188016,279.1886625529,202.7358381652,1
9.4681789279,57.9923643761,0.2948172383,4.1909338795,608.1346731613,200.9290977055,457.6449701896,1
8.0313711297,136.4560451028,0.1034750636,6.9090643216,916.2869665944,167.4997753593,484.1634800496,1
8.4057667208,142.9429640973,0.6768200436,3.7142818289,269.4722724254,221.49401849,46.5087046313,1
7.7877359327,33.605857245,0.4229435437,8.1602053863,227.2451987947,152.1281732689,321.7144747587,1
7.8943659639,32.6893049542,0.1668485782,9.3135825629,839.3241274986,241.625824942,327.9103836637,1
8.5745513473,108.0261542527,0.6826711525,6.6586061355,339.4912316836,115.6025683051,227.7833909951,1
9.2819477694,94.0346436074,0.8323910417,9.9246190867,247.2545837244,376.7110556568,337.14678685,1
9.4599108947,148.1280954139,0.6866786117,3.1925331278,818.7002543175,142.8116536844,390.3496520858,1
9.3203922483,69.7683413199,0.630635295,4.8712845889,493.9885494893,224.1483556432,381.0648102252,1
9.3723531283,142.2976117005,0.1747812849,8.8726928469,763.6882972844,201.1349602761,33.6423064608,1
8.0359945338,138.5870707816,0.6331786749,7.4894919481,331.4371159982,387.7552622299,14.060753139,1
8.2506426915,101.4779353105,0.1460965655,8.40703217,311.5281689307,360.9124451274,202.5985712877,1
8.692087191,33.9685718418,0.0169127999,9.1860798464,342.6670078905,427.8708011122,499.6751502361,1
7.922862516,54.4721963538,0.6628597876,9.6890377114,924.2329133717,301.1502080262,397.5551412634,1
7.7714917062,147.0669639465,0.964353234,2.4735606209,369.4808123228,140.0619990027,135.8587994491,1
9.1319115788,69.1810289315,0.0883969671,4.080029723,983.2450008172,351.8734381037,208.0804732031,1
7.833077027,148.2029836469,0.8208490093,3.5332957221,163.0618261491,122.650222951,60.1890747528,1
8.6615371672,140.7392447567,0.496743428,8.5865093421,501.2979578738,383.4334183071,365.9363686433,1
7.8479274118,66.9580876669,0.6373021565,1.6362694737,425.3861689867,313.9197865125,498.1122465223,1
8.4490671252,126.0873784249,0.4320672851,8.1675165036,635.8733214581,454.638176601,205.4712761751,1
8.7086088396,101.9024284804,0.4173829418,2.2988083932,184.2034662211,106.6686202399,436.7671321226,1
7.9729498245,47.4958774066,0.7360354004,3.8801450178,555.4402231707,165.004426119,479.872860731,1
9.2031628,132.2926509855,0.4067737486,7.8612509234,229.4885398508,103.4476010367,9.986466289,1
8.6732034748,79.2013376822,0.5180153489,1.0671682638,480.4179576917,387.2272644803,221.3468509837,1
8.9644384126,50.2924653716,0.8131420045,6.2958811641,289.6867894869,194.6881903415,314.0152322848,1
9.1598791864,74.0316116638,0.2583004291,8.8031044622,702.3414625758,279.2341949132,243.9500976397,1
7.9085129359,101.4843419084,0.3587425105,9.9608065901,532.1651637357,294.3542424758,282.9258937053,1
9.3335120062,124.1063529818,0.4511300698,7.4682933938,627.6119489027,296.9468194805,96.1578863922,1
8.4278725269,51.9564163129,0.9148421499,4.0186613215,957.03761308,313.2221160379,315.7721893381,1
8.585880889,36.8194802057,0.375821219,1.8923150105,660.658639765,278.7496780802,388.9924857855,1
7.940940962,41.3935875958,0.406332231,9.339268449,739.3796335112,267.5694499172,258.6360848772,1
7.6684260224,147.9948665289,0.6664073047,3.5686366162,627.2275547937,143.7929464276,482.9183344038,1
7.8495699758,104.2439413472,0.2454544625,7.4580524438,799.1392305163,369.3678915646,307.2497301276,1
9.2849381879,30.2214724287,0.3309147658,3.2345873167,989.2125658589,255.7559118668,366.3063496202,1
8.8694503278,47.5705608721,0.2389976802,3.531561072,470.0145504334,193.7300262602,9.8257413734,1
9.2587861136,145.5292780795,0.341570387,4.0465619148,106.3826314969,372.1002753322,412.7199478743,1
7.7932166007,40.7566254177,0.79008325,6.5466167352,140.3745018649,349.0187961849,154.4588614219,1
8.2374503109,120.0650843786,0.8109351927,4.6032096416,952.4376424057,262.5850871808,385.9180176151,1
8.4677545291,136.6792024479,0.9077612437,1.7867512708,942.8439981792,430.2139366082,395.6553571563,1
7.9018226794,124.6654971381,0.8501327347,3.6023530101,957.0340705261,119.9440585597,74.9546266236,1
8.5751622761,94.8530212459,0.6451500833,1.1527221638,964.3300971599,117.8352370937,71.5309763617,1
7.5280290351,93.6915963282,0.9322668839,6.9935244947,840.3917216324,105.3124813834,271.0076492399,1
8.419125955,84.8658327487,0.0722131853,7.1599182496,552.8983733728,406.0595399445,242.6453170309,1
7.7987632725,104.2734040301,0.1723863621,8.8515510702,651.8046151623,162.8815534228,481.1690287406,1
8.5367309267,29.4767987433,0.6268329044,3.2787901631,823.3241066896,427.1288294265,489.4736779273,1
8.503739062,79.1443943646,0.7534756054,2.1922359071,592.2239624138,318.4990400523,44.7365614052,1
8.335968171,130.9270238137,0.856153622,1.8931389843,181.648794473,205.0781908008,437.383031277,1
7.7578051701,113.5995843416,0.1011656196,6.6082406837,420.4605692072,415.5655851863,116.8452244127,1
8.7784036588,50.6387294949,0.7136602831,8.863102311,214.1216192141,446.6382754382,296.7876272071,1
7.7542209817,75.5804411968,0.1608602935,7.3031309998,782.9813209762,142.3186081091,253.0699263473,1
9.1292501121,141.7011954016,0.5135178667,9.5525130125,582.1200734104,257.67619784,424.1015642764,1
8.4859654209,81.3473263734,0.4903124894,8.6210650168,848.7473875192,261.4079969761,166.6499299353,1
8.4838560481,94.4604262658,0.2383372106,8.1455957624,537.8344891592,233.618219368,53.410496482,1
7.9776903208,143.4065523283,0.3050996868,2.5197336043,514.6055124895,222.8350973441,17.5796251356,1
8.1462904346,90.7341211121,0.551712372,4.2090302906,502.5724806273,486.2071672939,188.6742386152,1
8.0164536265,51.6507157287,0.4577646127,7.8356813385,285.3893657696,383.7184508563,10.5749116747,1
8.337865956,120.8624584764,0.3387329558,6.073633913,284.4813095433,396.7981564505,26.1395516344,1
9.2050852898,45.7655302348,0.8743980317,4.1727631717,750.415217027,227.6901191145,452.9558356173,1
7.753274251,43.2075726054,0.4930301252,1.7374459513,276.3821662316,477.5065528848,488.2448305739,1
8.2525186587,140.0271827318,0.5448246757,3.4276821929,732.1588489725,363.5607226299,494.5626595544,1
8.0300945748,107.367735346,0.052023755,2.0228143483,103.526537456,499.7842724239,401.1368485737,1
9.0734460295,86.2643897875,0.3000670829,2.3613785602,356.2072649618,250.3884887717,378.1550484901,1
8.5793235778,30.0728714522,0.018029009,1.9209896158,469.4488423276,473.2771668196,318.7012406046,1
9.1036517998,80.6286972856,0.3616660832,1.9756033544,888.3397199676,413.2640116112,84.0590487989,1
8.5245211278,83.3587250298,0.6250915527,9.5156820459,621.7942975862,316.0869067114,25.1614664673,1
7.625814952,44.3550828725,0.0324707717,7.6901760601,750.9972735946,154.4224937727,418.0394503976,1
7.8095720697,59.1528263097,0.2489768992,4.3507638872,329.197389301,295.5803705754,203.7039406773,1
9.4731389816,27.2704255167,0.1421813764,1.4754330452,663.2570754841,121.8037109655,418.2198686881,1
8.5238772614,88.5109911956,0.5615945077,2.5373233568,277.921272803,227.5269291492,296.7482079109,1
7.9202355519,35.1231245273,0.9701168864,1.1978363333,822.4276648024,415.21405983,148.6070569225,1
7.771253232,38.9317240717,0.6974316172,6.7852593198,804.4711068262,474.9924689596,345.9636816333,1
7.8117030731,51.6475401795,0.8421937309,2.8837546825,165.270085259,381.3120216169,201.2631777451,1
9.3400801051,104.5331592422,0.0904189778,9.5307091053,332.7015372762,234.8849961625,201.1302068418,1
7.6024485928,84.54700489,0.1233184911,4.6087329402,415.6388091929,409.1360333706,401.5852558164,1
7.8068257648,67.6516543593,0.373353161,2.3626939954,818.6081545461,382.8913313342,95.1908931485,1
8.2334438172,33.7546532313,0.6282065971,2.0923473209,987.3407517624,412.2728298751,195.119274792,1
8.6571278646,138.4744361081,0.5540992804,2.5704863776,440.833020023,437.2579460119,322.1065079948,1
8.8014487687,132.6867931395,0.8939730575,9.278133146,185.3642739278,317.6504007852,370.2547606092,1
9.0138536903,98.8731062561,0.1667873352,8.1767849855,748.1002001635,134.4543086196,231.9049123372,1
7.847954799,63.8720159427,0.0180810922,4.6029688157,594.8892290406,347.8330371308,331.7451725644,1
9.1725826262,48.0101779458,0.1204818224,8.6638345471,240.9515334034,489.9040325345,421.2691146993,1
8.5017532118,147.5847852399,0.0973767291,3.7275918506,674.4019735366,240.0027473893,464.1862759904,1
7.6312521764,91.4235381679,0.5908662674,6.874553114,330.0996009986,245.8265710079,421.8402648325,1
7.8898855379,127.4928201325,0.5626554229,7.8596876007,742.2466296371,183.004598154,284.4063682169,1
9.2354463056,76.1751107843,0.9665907702,5.0699359009,228.5070730011,255.7738720311,475.8512031953,1
8.1394416987,132.8527607827,0.8812506817,4.151678719,174.9318922456,389.8231636635,155.756149507,1
9.0658472285,77.5451302739,0.4852667423,8.0011846607,444.1269979555,277.2509381292,188.0952343848,1
8.2346810306,88.3730549972,0.8087994445,4.2559148073,571.829248484,368.290930177,134.7197231518,1
8.0550456098,141.3437065131,0.7235345733,6.194680086,682.9480489786,111.7197772414,309.0514827808,1
8.5190177464,90.9474583713,0.3594238268,1.7332650794,274.0053102508,480.2978852851,204.3497811355,1
8.4333663117,26.8522726809,0.0375662295,7.4546330234,584.285197709,303.4823936865,121.5622652113,1
8.9895014633,41.8707552841,0.1899347437,5.1464095421,357.6518759007,198.9851924933,322.6188222767,1
8.8019434904,127.187219074,0.417708567,1.6577658192,346.2997464293,492.0021852787,298.1292876164,1
8.9194741696,20.9565178513,0.5182057322,1.3377579178,612.3071908823,468.3083398544,484.2095652502,1
8.5811053508,79.5666246828,0.9450170942,7.062488488,158.4093515846,286.290231067,120.1225092322,1
8.4396086429,79.2105243608,0.5821448028,4.2109344131,247.8434045103,301.487773836,415.1014421729,1
8.8280244561,63.9878225703,0.9355230228,9.2098681412,288.4135594457,115.7670340481,370.6543541754,1
9.1552205227,145.8223935737,0.8898363941,6.4048129139,577.0471052911,111.136420505,123.3282234224,1
8.4192295035,101.7055070109,0.5572518333,7.6837239071,351.7902377983,325.981043061,44.0711216954,1
8.3273310472,117.5209082841,0.6934008534,9.9157846345,350.102013389,299.2757196696,164.765206887,1
8.3812062281,131.403516883,0.6842090752,8.9419707221,283.1599974987,449.3444471366,29.8811370892,1
9.2771985609,62.7795913299,0.3145876334,5.6087971903,946.6211689509,119.1125458726,176.1154875354,1
9.2131439774,71.4870820666,0.1991568976,4.823147632,446.9972513425,466.1664805867,380.9671878715,1
